Date,03CF95,061366,070B45,07EC43,09DE1F,09E31A,0B57D7,12DE76,17EDA5,190B91,1D9E55,2158DF,228D42,26CC63,30A565,351EC3,39BFF6,3DC887,41B0E2,442769,49BBBC,4AC91D,504FE2,507AE7,55C9B5,60F8A4,63F892,64E346,66ECFD,69345C,6ABCB8,6F6559,790C34,7B0BA6,7C62A3,7E1D5D,7F9984,808319,87B81A,89F693,8D4486,91B8B1,934CC3,93D207,93F143,A247F5,A4BCDE,A52B6B,A5B913,BB07E4,BB127B,BB5271,BB88B6,C44D01,C9881C,CC6FF5,CDFCC9,CE96E7,CFF15D,D29B44,D2AC74,D437C3,D4AC65,D60BB2,D6489C,D8442A,DBB28E,E09E2B,E49AA3,E4CE73,E68C3D,EB5E78,EC99D0,EPAM,F11638,F40EE2,F57F6F,VERALTO
2024-04-19,61.9786,175.04,268.07,65.857,118.5261,155.01,85.4472,46.3079,33.8309,148.62,119.4218,322.11,393.0761,118.2637,71.365,208.5142,150.5311,61.5225,177.33,403.35,106.048,25.9784,122.7094,617.8523,450.8366,135.0061,63.4,216.5,233.1091,146.64,583.7566,112.0761,60.71,68.2294,104.88,510.71,180.3135,79.2208,231.2008,19.8225,172.3971,307.7067,94.7169,265.792,95.2331,1130.06,187.0986,138.855,181.8497,54.3113,267.4514,101.5,713.91,106.48,465.02,280.25,77.3234,49.7089,151.0012,294.29,293.605,176.37,57.97,161.286,112.8583,163.5278,16.1245,76.1589,333.5985,145.12,178.2152,89.1606,34.9811,245.96,598.1917,30.0849,440.38,88.2374
2024-04-22,62.854,176.28,271.63,66.5992,120.4692,156.61,85.2332,46.1354,34.0386,148.8,121.5051,324.81,394.8882,118.6422,71.702,211.9455,154.0662,61.3675,179.55,411.41,108.3821,25.8756,123.8097,623.2423,452.183,138.0991,63.69,217.13,235.9833,148.64,592.7471,113.6796,60.65,68.7792,107.12,515.49,183.7181,81.834,233.0246,19.8128,172.7009,308.2311,94.6783,268.3043,97.0093,1150.66,186.793,140.84,182.4621,55.1444,270.8542,100.88,721.95,110.51,466.89,285.02,79.0748,50.4615,153.444,300.9,293.8,178.55,58.94,160.5458,112.5145,164.3603,16.1629,79.4751,339.0791,144.74,181.0825,91.016,35.0296,246.95,602.7386,30.3543,443.06,90.5602
2024-04-23,64.0874,180.1,276.56,66.1793,122.9023,160.95,87.1331,46.3079,33.9099,155.39,124.0872,325.97,401.3981,120.395,76.186,218.682,155.9894,62.795,180.23,418.44,111.6995,25.8476,126.413,637.5733,458.1923,137.5804,64.8,217.93,236.4911,152.27,603.3461,114.0453,61.68,69.358,107.98,527.5,185.076,83.131,235.7997,19.9966,172.9763,307.6582,96.1384,270.058,99.0833,1188.19,190.5198,146.745,182.8374,56.3275,273.6932,101.76,740.95,113.48,472.9,281.76,81.5929,52.6214,154.5648,306.61,301.56,180.44,59.69,162.1431,113.0646,165.4108,16.1629,82.3785,339.3934,146.8,184.6009,92.1199,34.8064,247.8,623.6052,30.335,450.26,93.0319
2024-04-24,64.4952,177.48,277.53,65.9352,123.653,162.84,86.8847,46.3367,34.1276,152.25,124.674,328.57,402.8656,119.7476,75.472,227.8225,164.7942,63.6925,182.35,419.0,111.0241,26.2493,126.6291,645.7666,457.8755,134.4778,65.45,215.0,236.2707,151.74,633.7814,114.8892,65.53,68.3066,112.15,527.52,184.8988,83.6882,236.0154,20.1416,174.7897,304.4634,96.7573,270.9546,99.9267,1193.03,193.3001,146.91,183.2621,57.3381,273.2085,102.19,746.29,107.17,477.12,277.66,85.8434,52.343,156.7489,307.42,302.41,180.5,59.51,160.8964,113.3102,167.5119,16.2589,79.634,338.9612,146.6,190.9866,93.8083,34.302,245.0,628.162,30.3254,451.06,91.7216
2024-04-25,63.7591,175.02,292.53,65.193,127.3523,163.01,88.5126,46.0971,34.7311,153.29,121.8963,327.04,392.9973,117.9948,78.74,230.7691,165.209,66.19,181.85,458.07,110.8254,26.2773,127.5918,661.9073,457.4894,134.9389,64.03,216.4,236.0121,153.76,651.6734,114.3735,66.38,67.9786,114.7,530.11,183.5902,83.8323,238.6924,19.8709,160.3679,300.0549,97.6082,271.0925,108.0737,1193.66,194.7198,144.395,180.4275,58.6692,270.1915,101.79,716.25,107.83,473.44,277.08,87.2918,52.2602,156.4328,302.08,306.24,179.88,59.21,161.5685,112.8681,168.3742,16.2973,82.5874,342.8015,147.43,192.3862,95.506,33.9043,237.13,619.167,30.1619,446.31,93.1014
2024-04-26,65.6092,178.73,297.21,65.3688,132.2371,164.23,90.8593,45.8671,31.5359,155.89,121.8376,333.75,400.1671,117.7857,85.744,235.2472,167.3113,66.175,181.94,460.74,114.0634,26.1559,128.0634,694.6707,457.7963,134.6795,64.18,217.93,232.8792,157.4,668.3417,112.498,68.06,67.1393,116.75,543.66,185.8631,82.6602,237.5549,19.9482,158.6779,299.0935,97.9854,270.462,113.2536,1110.85,200.517,145.71,173.3162,59.3988,271.329,101.68,723.55,111.93,477.56,282.41,88.6077,53.7052,158.6936,303.8,308.23,180.99,60.15,160.5848,115.1473,167.7894,16.4894,87.6877,340.3068,148.55,196.3031,96.7584,33.6715,237.75,629.2098,30.1426,448.78,93.429
2024-04-29,66.6337,180.83,300.01,64.9684,131.7009,162.25,91.1971,45.7904,31.0215,154.32,121.9452,329.87,396.1587,119.3791,89.035,239.5412,169.0175,65.9175,182.13,465.2,113.5866,26.4081,129.3012,702.2148,452.5295,137.1866,64.3,216.78,233.7223,160.2,670.7793,113.2857,70.82,66.985,118.83,544.76,190.0942,82.6986,241.1634,20.0739,158.9627,294.3839,99.0974,267.8216,117.3817,1143.06,202.3706,146.705,172.9508,60.2073,272.7634,101.78,721.16,113.85,473.07,282.49,88.2101,52.5763,162.0847,305.09,313.3,180.68,60.67,161.7925,114.44,171.9519,16.499,87.7096,341.4952,150.21,198.1789,100.061,34.0983,239.21,631.0286,30.5756,448.65,94.1933
2024-04-30,67.5588,176.3,314.56,64.1384,127.9278,158.57,87.8194,45.0237,30.1411,152.67,120.0771,324.88,383.4343,116.8794,85.88,248.323,166.312,64.14,165.31,461.55,112.1961,26.2399,137.7497,677.9792,446.6885,135.8994,63.18,212.85,231.7486,158.38,660.5454,111.4103,70.16,65.5187,116.84,530.59,184.9677,82.5353,237.1627,19.4744,157.7949,292.1991,98.8363,264.6393,115.4268,1133.33,195.8536,145.445,167.3902,59.5368,266.0368,100.93,693.33,108.76,462.83,275.63,87.0741,53.3063,158.8756,302.14,313.66,177.44,60.07,158.4518,111.7482,168.8102,16.3261,86.3554,333.1074,147.94,194.9812,98.8828,33.7782,235.26,618.4059,32.1149,412.59,92.9922
2024-05-01,65.7883,177.58,309.05,63.8356,122.2795,156.16,85.2361,44.8895,30.0422,148.86,106.6678,321.48,388.9594,113.9116,73.83,241.7706,165.1619,63.8025,166.62,458.53,108.9582,25.9223,139.685,655.1107,437.6498,133.9495,63.53,210.71,236.9606,144.27,644.0251,111.9729,69.01,64.8242,111.89,522.18,183.2556,82.4392,210.4419,19.2907,156.1144,290.0142,97.6566,263.3684,112.8666,1140.73,191.2592,143.67,168.9705,58.7924,265.7895,100.89,685.61,105.16,469.39,274.55,84.0542,53.0655,157.2087,296.25,311.57,174.96,58.59,158.2862,112.6127,167.7894,15.7883,82.9962,330.0135,144.95,188.4498,83.7707,33.8461,234.98,608.106,32.2111,422.39,93.6871
2024-05-02,66.6238,180.51,312.71,64.7145,121.8575,158.33,86.7659,44.8416,30.1807,149.17,108.1154,314.53,391.8155,114.788,76.252,246.4523,165.7275,65.465,166.07,464.46,111.5704,26.0998,140.1467,670.858,436.6895,134.4874,65.2,209.95,231.8828,146.16,703.5337,111.0727,70.01,66.9754,95.67,523.38,164.0484,82.9004,214.1681,19.0296,156.3613,291.6456,98.7493,263.6541,116.4886,1165.35,195.124,147.66,166.2643,59.6502,269.1924,99.74,695.72,106.06,476.57,276.44,84.6885,52.4709,172.5263,298.94,316.75,170.6,60.09,158.2765,112.9369,171.4861,15.8748,85.7707,330.2492,146.99,190.9768,83.2326,33.6132,238.18,606.9594,32.2977,419.04,93.1609
2024-05-03,65.3506,191.55,309.59,64.695,125.7476,159.71,89.2058,45.1579,30.5664,149.22,108.9272,319.52,400.5019,116.74,78.27,249.932,168.6593,68.6,165.94,469.0,113.9243,26.324,139.1741,685.1594,439.1447,136.3989,58.88,215.19,231.7486,150.6,697.9381,112.6199,70.37,68.2197,95.95,536.94,168.5452,84.0629,215.2958,19.368,157.3297,294.918,101.1861,264.5211,119.5152,1193.01,201.217,148.105,166.2445,60.4587,270.7058,99.67,716.65,114.2,486.18,281.63,86.4871,53.3966,172.0857,299.29,318.55,175.77,55.93,159.903,113.7621,181.7438,16.1917,88.7411,347.3981,149.18,194.0287,85.8209,33.7976,242.12,622.0138,32.442,428.64,95.186
2024-05-06,65.2611,193.81,315.79,64.861,128.9156,162.0,90.7778,45.1483,30.7657,150.59,108.6533,321.59,407.2777,118.4828,83.035,251.6574,171.2612,69.705,168.58,476.02,119.3176,26.5482,140.1074,706.5918,444.8768,136.6102,58.81,216.7,232.563,155.78,723.4291,113.1169,69.67,67.9593,96.21,545.54,171.6447,86.3205,217.5119,19.0489,160.083,297.2,104.3869,268.6393,121.0136,1242.63,205.9199,150.285,166.8272,61.5186,272.6546,101.08,726.56,115.08,493.59,285.19,88.7591,54.6384,174.2027,302.6,327.64,178.22,56.2,160.6627,116.2574,180.0887,16.4798,92.0903,343.4105,150.6,197.6152,85.1437,33.7394,246.39,627.3218,32.1727,436.38,96.2779
2024-05-07,65.5694,194.67,317.87,66.0719,128.2073,159.81,89.8323,45.3112,30.4776,153.04,108.4186,325.04,403.1413,116.9491,81.929,250.7074,173.445,68.4975,168.32,481.38,118.4038,26.5389,140.3333,702.6575,448.5299,137.59,59.43,214.62,234.8432,154.43,693.0038,114.2047,70.79,71.6828,96.75,549.61,173.6422,85.9939,216.394,19.3004,159.8647,301.6668,103.8163,272.3733,120.1602,1240.62,204.4016,152.76,167.4692,61.4841,274.1878,101.67,713.33,114.925,492.27,284.04,87.1498,53.803,172.5742,304.72,312.73,178.38,57.0,161.3347,115.8546,180.7725,16.1917,90.5051,351.7885,150.1,197.8582,85.8673,33.4677,249.54,633.7568,32.1534,437.13,96.5558
2024-05-08,63.4707,190.72,319.95,66.1305,130.3973,157.9,89.6722,46.0012,29.8021,153.29,108.624,326.96,404.3231,117.0487,82.264,252.2195,174.6604,72.9175,171.76,481.02,118.5131,27.501,142.9367,705.382,450.2228,139.0885,59.63,213.95,232.7546,153.62,704.0074,113.642,70.67,71.432,96.02,550.49,169.5193,86.5127,216.041,19.3584,161.3078,302.9583,105.8664,273.0925,119.5052,1251.44,204.441,151.505,166.4816,62.4158,275.9585,102.12,721.03,112.36,488.1,282.57,87.0835,54.2169,172.9574,304.5,311.86,178.33,56.54,161.2763,115.3241,181.1095,16.499,90.3632,352.6234,150.8,199.112,86.4981,33.555,249.2,625.1373,32.6441,434.27,96.0198
2024-05-09,64.1073,193.61,316.5,65.2321,128.4591,147.05,89.1086,45.8,29.8915,154.67,109.1228,327.25,406.0762,117.4471,79.97,252.7914,175.9612,74.0175,171.04,481.84,117.0133,27.6972,144.2432,699.0083,450.9356,140.3372,58.11,218.63,234.8672,152.39,698.7276,114.6725,71.26,71.104,97.02,549.88,170.7985,88.0691,218.6396,19.6678,159.4284,297.734,104.6093,274.4225,121.6685,1286.78,203.4255,147.835,167.6964,62.9088,272.1995,102.46,722.94,111.13,482.65,285.28,86.6007,54.2546,172.9478,283.22,309.09,180.0,56.78,164.6364,114.5873,182.9232,16.3838,88.6991,353.6939,151.01,199.044,85.5797,33.4192,181.93,619.6316,32.9039,436.75,95.2356
2024-05-10,62.5953,191.05,315.8,65.4078,131.1283,146.32,89.8823,46.0587,29.6531,154.22,106.8341,328.25,408.4595,117.467,79.85,253.6929,177.6038,78.5075,171.62,484.76,120.4201,27.7626,144.8818,706.4836,452.4107,140.4236,58.16,217.77,236.5103,151.92,693.3196,115.8542,70.46,72.0012,97.69,556.71,170.6115,90.3171,218.1395,22.6847,160.2722,297.4621,104.9187,276.59,121.9761,1328.61,206.7776,148.735,169.1186,62.8891,273.6833,91.19,729.79,108.35,482.29,287.48,86.6197,53.8858,174.4231,283.44,303.43,180.0,56.8,164.8312,114.6168,181.6628,16.3838,89.8295,356.3851,150.21,201.3766,85.5333,33.6035,183.4,625.0187,32.875,439.27,95.7915
2024-05-13,63.6099,189.54,316.0,66.277,131.5917,149.13,88.7404,46.6529,30.3087,153.22,106.9808,328.2,407.455,117.3674,78.276,255.8253,178.335,77.4675,171.4,481.1,122.1682,27.9681,143.5163,702.4312,453.1829,142.0086,59.63,216.65,237.4108,150.56,693.8229,117.9529,72.33,73.0719,98.35,557.39,171.2905,89.4909,217.7374,23.2068,160.6654,298.5109,104.5803,275.26,123.8913,1332.53,203.7213,151.125,168.9804,62.6869,274.5242,94.32,730.12,110.78,483.11,284.46,87.6042,53.4117,176.4635,287.51,300.23,179.12,57.06,163.3508,114.3221,184.8683,16.6911,90.3502,351.6215,149.71,202.5332,87.1104,33.4677,190.72,619.9578,32.9808,440.09,95.1661
2024-05-14,64.2366,186.97,320.98,66.1891,135.7751,146.7,89.5996,46.9117,30.8452,153.68,107.773,325.86,410.252,117.2478,82.237,259.4408,181.4778,78.415,171.93,484.85,123.966,28.7341,144.0173,719.4031,449.6585,143.4014,60.2,215.83,235.2073,153.16,704.343,116.9508,72.99,73.6893,99.05,559.63,171.7136,92.4403,217.2766,23.729,160.4736,298.0642,105.4409,273.6344,126.1339,1353.93,206.8664,150.77,167.6371,63.3771,273.8119,93.13,721.62,117.11,475.95,283.33,88.8538,55.3458,181.0233,283.3,296.46,180.53,57.09,161.3737,118.7429,186.0096,16.9504,91.3067,354.6172,151.5,205.9933,87.5928,33.4095,187.05,628.0929,33.6254,436.57,96.2283
2024-05-15,63.5602,191.93,323.87,67.2437,141.2985,145.8,93.0567,47.6017,31.0637,155.01,106.4331,329.88,417.4248,115.0753,95.236,263.6475,185.6556,81.5075,175.05,489.14,126.9457,29.2946,144.6558,748.7738,453.4205,145.4858,60.73,220.24,236.2803,159.67,731.6103,117.5748,74.74,74.7408,99.91,580.2,174.6065,94.8421,219.1004,24.2221,161.3366,299.5888,106.9687,277.3388,130.9368,1368.16,214.4284,156.16,167.1631,65.0532,284.436,95.98,760.57,115.47,485.35,293.1,90.2738,56.9639,186.4261,279.06,293.95,183.85,57.68,163.4579,119.4895,188.2822,17.2577,94.5789,358.5263,155.7,209.6964,87.565,33.5453,190.48,647.5756,33.7794,442.15,98.1739
2024-05-16,63.7591,194.62,319.86,68.6792,138.9333,147.19,92.5805,46.3271,31.8187,152.84,106.8732,327.53,415.3627,114.9856,90.44,261.3309,185.1239,80.0225,173.83,487.97,127.0251,29.0237,144.9604,738.6813,454.2818,145.1304,61.24,220.43,239.5761,162.62,718.5441,118.35,73.0,74.8179,99.51,569.27,178.1685,94.381,219.7868,24.5702,162.0173,299.0838,106.1275,276.2136,130.4803,1404.43,211.0171,158.39,168.852,64.93,281.6069,96.87,758.01,116.85,482.88,288.93,89.2135,55.7673,185.1425,282.86,290.44,184.21,57.25,164.9675,120.0102,188.4013,17.1809,94.3081,359.8817,156.78,208.1122,87.2867,33.6715,189.14,645.8359,33.8852,447.78,97.7272
2024-05-17,64.1371,197.59,317.89,67.4337,137.2764,145.66,89.5534,46.1642,31.62,152.71,106.7656,327.71,414.5932,114.6268,88.789,259.4989,185.1713,79.9725,174.13,489.14,124.4427,29.1358,146.0508,736.9072,455.6678,145.0535,61.43,221.21,241.7509,164.47,720.4685,118.7848,73.17,75.5896,98.43,566.73,179.3591,91.5276,219.2965,24.3273,162.0749,294.8015,106.8237,276.4702,130.8971,1411.35,209.0946,158.925,168.6446,65.0286,282.5268,95.21,765.05,114.32,483.43,288.81,89.2987,54.2621,185.7077,279.53,288.79,184.22,57.09,164.5877,121.3266,188.4311,17.152,92.4291,361.2469,157.3,208.0733,86.8506,33.6035,187.8,653.5558,34.0103,450.26,97.8761
2024-05-20,64.4256,196.34,320.16,68.2379,139.1202,146.37,92.4961,45.1675,31.8882,151.34,105.0247,328.59,419.6546,120.5963,90.394,265.1693,189.1403,79.8475,174.25,493.92,128.1276,29.7243,146.8072,761.6653,455.0639,145.7067,62.34,221.4,241.224,166.33,745.9595,118.7092,74.28,74.9723,98.68,574.38,177.401,93.0071,223.8072,23.783,162.9283,296.8504,108.5739,274.9304,138.4387,1446.28,216.8538,161.885,170.4915,65.7434,283.9711,94.9,774.18,113.45,484.69,292.47,91.3151,54.9771,189.4437,278.94,292.03,184.0,57.32,165.0357,122.3287,189.5922,17.0944,94.7289,361.8657,159.75,211.3779,87.8926,33.6035,191.5,662.4224,34.1738,456.3,97.8959
2024-05-21,63.7591,212.11,321.78,67.4631,137.6611,144.1,94.6523,44.9854,31.5306,152.77,105.0051,326.79,423.3051,117.3873,89.895,265.9932,188.9599,79.2475,173.44,495.98,126.6378,30.537,147.6324,754.1157,454.5095,145.8124,61.31,220.28,241.5689,164.66,746.8082,119.0212,72.82,75.3485,97.99,571.53,176.7909,89.9232,225.9056,24.3467,166.3322,294.85,109.2218,272.374,139.3127,1374.8,216.7059,155.83,172.0718,66.7491,280.6968,94.5,777.05,111.5,481.85,290.1,91.0964,55.6995,192.4037,273.11,287.95,182.67,57.3,164.6754,122.4367,190.8923,17.0752,95.3345,363.1524,146.36,210.5615,86.3974,33.5162,191.26,660.1192,35.0974,449.35,98.7992
2024-05-22,61.8593,251.75,326.98,67.7181,136.9764,142.71,94.8261,45.455,31.2127,152.57,103.939,326.36,424.7654,117.776,87.327,270.2678,192.3116,79.125,173.22,497.51,125.426,30.8359,147.2788,760.591,451.9553,145.6779,61.57,219.96,243.3701,165.52,750.6373,120.0422,76.29,74.5092,99.55,573.13,177.7749,90.9512,231.6812,24.2981,166.5431,298.2196,110.3435,272.0088,141.8851,1366.64,215.4712,154.29,172.9113,66.3399,280.7562,95.29,770.83,121.23,483.93,292.84,94.6249,55.3458,194.3963,272.77,284.87,183.76,57.6,165.211,122.4073,189.4533,17.4306,94.8988,364.4587,147.48,233.4215,87.3132,33.6424,189.37,662.541,35.1937,451.93,100.0202
2024-05-23,61.2525,249.81,324.06,67.1493,137.0797,141.04,94.0759,44.6595,29.8816,150.2,100.9755,328.18,421.2924,118.3839,84.738,264.3454,187.3267,75.355,169.95,491.13,125.4161,30.4996,147.1314,754.0762,446.6984,144.7035,60.93,215.16,240.9461,160.43,736.5941,118.7943,71.65,73.6121,96.86,586.3,171.6447,89.7887,227.67,23.9774,163.6474,297.0737,110.2758,270.6763,139.2929,1353.18,215.2737,155.72,169.8791,67.2421,275.5628,93.96,758.15,117.5,483.31,294.69,93.341,55.8124,193.2755,269.95,279.99,182.6,56.87,163.9449,121.9062,185.4638,17.517,103.743,356.8762,143.84,227.9787,85.2386,33.555,186.9,654.6234,34.7511,445.69,99.1268
2024-05-24,61.3122,276.74,327.0,67.0022,138.5112,144.47,95.2974,44.487,30.5173,150.34,100.506,331.11,424.4102,119.1911,88.388,268.6587,189.1213,76.6375,169.9,492.05,128.6143,30.593,148.4871,767.8351,446.6687,145.5428,61.35,214.89,238.4647,166.36,743.4923,117.4424,72.56,75.0398,98.29,587.4,168.3116,90.4901,227.1685,24.1912,163.8583,292.2767,111.852,270.9329,143.0272,1384.64,218.1776,160.8,169.0594,67.1632,269.3506,94.14,738.51,125.18,475.43,294.28,93.4266,56.3016,201.5138,267.93,285.63,183.0,56.8,164.7559,120.747,188.5403,17.6802,106.4116,358.1039,144.05,225.9862,86.1264,33.6521,180.11,599.9907,34.905,439.04,101.4397
2024-05-28,61.8394,280.16,326.24,65.5704,138.9647,147.01,95.3651,44.3529,30.8551,148.42,99.2443,328.08,424.568,118.364,87.472,271.0432,189.5201,76.8725,168.34,479.13,131.7728,30.9573,144.98,774.8131,440.6297,145.0894,59.45,210.45,233.0995,171.61,749.6109,113.6988,73.65,72.4738,98.18,587.94,164.4756,93.036,221.4072,24.1134,162.679,289.1111,114.1148,267.4684,144.2389,1385.13,218.6023,154.005,168.9409,66.049,266.9172,92.59,728.86,129.38,478.43,296.21,93.9877,57.3026,204.1194,263.16,288.2,179.56,55.82,158.854,122.2992,188.5502,17.6802,113.8395,353.4779,142.48,226.8901,85.3694,33.3901,177.27,593.1011,34.4913,434.7,99.9309
